Date,Agent Name,District,Area,Province,NLB Sales Ticket,DLB Sales Ticket,Total Sales Ticket,NLB LKR,DLB LKR,Total LKR
11/20/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,3383,6505,9888,135320,260200,395520
11/21/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,1257,8050,9307,50280,322000,372280
11/22/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,7798,4448,12246,311920,177920,489840
11/23/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,172,968,1140,6880,38720,45600
11/24/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,8285,8719,17004,331400,348760,680160
11/25/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,6220,1583,7803,248800,63320,312120
11/26/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,5735,7802,13537,229400,312080,541480
11/27/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,1346,8926,10272,53840,357040,410880
11/28/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,465,1942,2407,18600,77680,96280
11/29/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,7085,8108,15193,283400,324320,607720
11/30/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,8579,1734,10313,343160,69360,412520
12/1/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,8863,7481,16344,354520,299240,653760
12/2/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,5147,2219,7366,205880,88760,294640
12/3/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,9950,429,10379,398000,17160,415160
12/4/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,7696,2272,9968,307840,90880,398720
12/5/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,1442,526,1968,57680,21040,78720
12/6/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,7187,9912,17099,287480,396480,683960
12/7/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,4623,7450,12073,184920,298000,482920
12/8/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,8303,4396,12699,332120,175840,507960
12/9/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,1204,7003,8207,48160,280120,328280
12/10/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,8011,219,8230,320440,8760,329200
12/11/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,9480,4933,14413,379200,197320,576520
12/12/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,6079,1219,7298,243160,48760,291920
12/13/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,2730,6501,9231,109200,260040,369240
12/14/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,5002,7372,12374,200080,294880,494960
12/15/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,3962,5780,9742,158480,231200,389680
12/16/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,4048,7366,11414,161920,294640,456560
12/17/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,2800,6626,9426,112000,265040,377040
12/18/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,8316,9185,17501,332640,367400,700040
12/19/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,6384,3092,9476,255360,123680,379040
12/20/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,517,6027,6544,20680,241080,261760
12/21/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,6994,3259,10253,279760,130360,410120
12/22/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,8301,8392,16693,332040,335680,667720
12/23/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,2273,4984,7257,90920,199360,290280
12/24/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,7317,3642,10959,292680,145680,438360
12/25/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,1866,7854,9720,74640,314160,388800
12/26/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,1327,1688,3015,53080,67520,120600
12/27/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,5444,8990,14434,217760,359600,577360
12/28/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,7630,6617,14247,305200,264680,569880
12/29/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,7834,817,8651,313360,32680,346040
12/30/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,2995,8334,11329,119800,333360,453160
12/31/2024,Dinesh Kularatne,Kandy,Peradeniya,Central,4482,5690,10172,179280,227600,406880
1/1/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8934,48,8982,357360,1920,359280
1/2/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7619,6005,13624,304760,240200,544960
1/3/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5931,3298,9229,237240,131920,369160
1/4/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1711,4792,6503,68440,191680,260120
1/5/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7944,2942,10886,317760,117680,435440
1/6/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3083,2179,5262,123320,87160,210480
1/7/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1462,661,2123,58480,26440,84920
1/8/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2369,3596,5965,94760,143840,238600
1/9/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,6037,7265,13302,241480,290600,532080
1/10/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,824,7758,8582,32960,310320,343280
1/11/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3731,8906,12637,149240,356240,505480
1/12/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,6363,6048,12411,254520,241920,496440
1/13/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3325,5841,9166,133000,233640,366640
1/14/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,616,2696,3312,24640,107840,132480
1/15/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7138,5594,12732,285520,223760,509280
1/16/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7312,8934,16246,292480,357360,649840
1/17/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1563,3579,5142,62520,143160,205680
1/18/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,713,953,1666,28520,38120,66640
1/19/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,4808,3601,8409,192320,144040,336360
1/20/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8594,1469,10063,343760,58760,402520
1/21/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3600,5048,8648,144000,201920,345920
1/22/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,6169,8068,14237,246760,322720,569480
1/23/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2138,4153,6291,85520,166120,251640
1/24/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5933,6739,12672,237320,269560,506880
1/25/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,109,7507,7616,4360,300280,304640
1/26/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8412,6862,15274,336480,274480,610960
1/27/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5010,9404,14414,200400,376160,576560
1/28/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7025,3754,10779,281000,150160,431160
1/29/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5353,1241,6594,214120,49640,263760
1/30/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8349,90,8439,333960,3600,337560
1/31/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,647,8428,9075,25880,337120,363000
2/1/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5975,80,6055,239000,3200,242200
2/2/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2425,9877,12302,97000,395080,492080
2/3/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2591,5186,7777,103640,207440,311080
2/4/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,6746,8753,15499,269840,350120,619960
2/5/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5443,4983,10426,217720,199320,417040
2/6/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3716,9624,13340,148640,384960,533600
2/7/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8309,4061,12370,332360,162440,494800
2/8/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1393,6982,8375,55720,279280,335000
2/9/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,6435,560,6995,257400,22400,279800
2/10/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3824,1542,5366,152960,61680,214640
2/11/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3689,3209,6898,147560,128360,275920
2/12/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7732,9047,16779,309280,361880,671160
2/13/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8819,844,9663,352760,33760,386520
2/14/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2891,3223,6114,115640,128920,244560
2/15/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5244,3061,8305,209760,122440,332200
2/16/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8568,8164,16732,342720,326560,669280
2/17/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,4133,246,4379,165320,9840,175160
2/18/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,9737,9183,18920,389480,367320,756800
2/19/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7220,6250,13470,288800,250000,538800
2/20/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1983,1108,3091,79320,44320,123640
2/21/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,948,9192,10140,37920,367680,405600
2/22/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,4669,8413,13082,186760,336520,523280
2/23/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3540,3834,7374,141600,153360,294960
2/24/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1040,8996,10036,41600,359840,401440
2/25/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8735,2389,11124,349400,95560,444960
2/26/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,8292,4061,12353,331680,162440,494120
2/27/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2976,1768,4744,119040,70720,189760
2/28/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1506,4316,5822,60240,172640,232880
3/1/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2612,4275,6887,104480,171000,275480
3/2/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,6919,5103,12022,276760,204120,480880
3/3/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,6417,541,6958,256680,21640,278320
3/4/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7721,563,8284,308840,22520,331360
3/5/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5798,7838,13636,231920,313520,545440
3/6/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7657,5710,13367,306280,228400,534680
3/7/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,688,5552,6240,27520,222080,249600
3/8/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,5692,8415,14107,227680,336600,564280
3/9/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,4816,2141,6957,192640,85640,278280
3/10/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2904,7195,10099,116160,287800,403960
3/11/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2881,5303,8184,115240,212120,327360
3/12/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1031,4700,5731,41240,188000,229240
3/13/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,9738,6720,16458,389520,268800,658320
3/14/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,14,8345,8359,560,333800,334360
3/15/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,497,4100,4597,19880,164000,183880
3/16/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,4004,5306,9310,160160,212240,372400
3/17/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7518,4593,12111,300720,183720,484440
3/18/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,2107,1,2108,84280,40,84320
3/19/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,7755,7801,15556,310200,312040,622240
3/20/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,4941,4993,9934,197640,199720,397360
3/21/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,1039,4860,5899,41560,194400,235960
3/22/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,772,9566,10338,30880,382640,413520
3/23/2025,Dinesh Kularatne,Kandy,Peradeniya,Central,3734,8970,12704,149360,358800,508160
3/25/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,781,3020,3801,31240,120800,152040
3/26/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,71,7332,7403,2840,293280,296120
3/27/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4731,7906,12637,189240,316240,505480
3/28/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,7007,6434,13441,280280,257360,537640
3/29/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,7706,158,7864,308240,6320,314560
3/30/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3269,9588,12857,130760,383520,514280
3/31/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,6679,5332,12011,267160,213280,480440
4/1/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2323,8188,10511,92920,327520,420440
4/2/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2573,379,2952,102920,15160,118080
4/3/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9789,5089,14878,391560,203560,595120
4/4/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4970,6535,11505,198800,261400,460200
4/5/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9320,2006,11326,372800,80240,453040
4/6/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,5991,1862,7853,239640,74480,314120
4/7/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,469,8170,8639,18760,326800,345560
4/8/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,49,8970,9019,1960,358800,360760
4/9/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3003,62,3065,120120,2480,122600
4/10/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,7411,21,7432,296440,840,297280
4/11/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,5199,8189,13388,207960,327560,535520
4/19/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,568,7964,8532,22720,318560,341280
4/20/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9101,5302,14403,364040,212080,576120
4/21/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,340,857,1197,13600,34280,47880
4/22/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3027,9614,12641,121080,384560,505640
4/23/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1228,8451,9679,49120,338040,387160
4/24/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1628,23,1651,65120,920,66040
4/25/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,7963,8430,16393,318520,337200,655720
4/26/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4034,8005,12039,161360,320200,481560
4/27/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2069,7151,9220,82760,286040,368800
4/28/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3119,8239,11358,124760,329560,454320
4/29/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1761,7970,9731,70440,318800,389240
4/30/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1862,4445,6307,74480,177800,252280
5/1/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4656,8125,12781,186240,325000,511240
5/2/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,7162,3346,10508,286480,133840,420320
5/3/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,5737,6397,12134,229480,255880,485360
5/4/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4039,6582,10621,161560,263280,424840
5/5/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,8803,7922,16725,352120,316880,669000
5/6/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4982,5533,10515,199280,221320,420600
5/7/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3589,4410,7999,143560,176400,319960
5/8/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9733,4829,14562,389320,193160,582480
5/9/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,8960,5115,14075,358400,204600,563000
5/10/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3863,5576,9439,154520,223040,377560
5/11/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4962,9235,14197,198480,369400,567880
5/12/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2446,1984,4430,97840,79360,177200
5/13/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2709,90,2799,108360,3600,111960
5/14/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3372,5217,8589,134880,208680,343560
5/15/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,8986,347,9333,359440,13880,373320
5/16/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,403,4842,5245,16120,193680,209800
5/17/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1255,8287,9542,50200,331480,381680
5/18/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1042,8466,9508,41680,338640,380320
5/19/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9683,1576,11259,387320,63040,450360
5/20/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2073,2225,4298,82920,89000,171920
5/21/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1852,837,2689,74080,33480,107560
5/22/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3722,951,4673,148880,38040,186920
5/24/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1533,896,2429,61320,35840,97160
5/25/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,5531,4122,9653,221240,164880,386120
5/26/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1746,8175,9921,69840,327000,396840
5/27/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,6539,3829,10368,261560,153160,414720
5/28/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,6009,676,6685,240360,27040,267400
5/29/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,7383,1269,8652,295320,50760,346080
5/30/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,8454,8077,16531,338160,323080,661240
5/31/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2084,6046,8130,83360,241840,325200
6/1/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3998,970,4968,159920,38800,198720
6/2/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2525,5862,8387,101000,234480,335480
6/3/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4831,7017,11848,193240,280680,473920
6/4/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3324,9766,13090,132960,390640,523600
6/5/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,6674,6606,13280,266960,264240,531200
6/6/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4916,2570,7486,196640,102800,299440
6/7/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,8196,2035,10231,327840,81400,409240
6/8/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4814,9393,14207,192560,375720,568280
6/9/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,8627,7553,16180,345080,302120,647200
6/10/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9055,8085,17140,362200,323400,685600
6/11/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,5204,3079,8283,208160,123160,331320
6/12/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,5758,4176,9934,230320,167040,397360
6/13/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,7220,5368,12588,288800,214720,503520
6/14/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9449,9863,19312,377960,394520,772480
6/15/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1671,4808,6479,66840,192320,259160
6/16/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2198,2363,4561,87920,94520,182440
6/17/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2968,9276,12244,118720,371040,489760
6/18/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9594,2981,12575,383760,119240,503000
6/19/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,657,9353,10010,26280,374120,400400
6/20/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4918,1447,6365,196720,57880,254600
6/21/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2849,957,3806,113960,38280,152240
6/22/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,6543,6956,13499,261720,278240,539960
6/23/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,3204,5276,8480,128160,211040,339200
6/24/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4,4153,4157,160,166120,166280
6/25/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4312,9879,14191,172480,395160,567640
6/26/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,2086,4712,6798,83440,188480,271920
6/27/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,9947,9650,19597,397880,386000,783880
6/28/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,6653,2913,9566,266120,116520,382640
6/29/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,386,8830,9216,15440,353200,368640
6/30/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,4732,9843,14575,189280,393720,583000
7/1/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,1894,619,2513,75760,24760,100520
7/2/2024,Chathuranga Kalubowila,Polonnaruwa,Kahatagasdigiliya,North Central,6830,5408,12238,273200,216320,489520
